folder,name,title,original_name,src,origin_folders,dupes_removed,md5
Telephony & Messaging/Carrier,Cbs Translated Tsunami Ko.caf,Cbs Translated Tsunami Ko,cbs_translated_tsunami_ko.caf,"23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle/cbs_translated_tsunami_ko.caf","23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle",0,8537bc1157f2176a80473d49d2e82573
Telephony & Messaging/Carrier,Cbs Translated Tsunami Pt.caf,Cbs Translated Tsunami Pt,cbs_translated_tsunami_pt.caf,"23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle/cbs_translated_tsunami_pt.caf","23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle",0,b0cc62c7ce15beddaf7281ef690df33e
Telephony & Messaging/Carrier,Cbs Translated Tsunami Zh.caf,Cbs Translated Tsunami Zh,cbs_translated_tsunami_zh.caf,"23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle/cbs_translated_tsunami_zh.caf","23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle",0,9b9a33f57d3dd0f6390d02b11840f196
Telephony & Messaging/Carrier,Cbs Tsunami Warning Jp.caf,Cbs Tsunami Warning Jp,cbs_tsunami_warning_jp.caf,"23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle/cbs_tsunami_warning_jp.caf","23G83__iPhone18,2/System/Library/Carrier Bundles/iPhone/Default.bundle",0,0216d320c5b2b126a28c86aca5b773c7
Accessibility/Other,Drill.aiff,Drill,Drill.aiff,"23G83__iPhone18,2/System/Library/CoreServices/AssistiveTouch.app/Drill.aiff","23G83__iPhone18,2/System/Library/CoreServices/AssistiveTouch.app",0,767ca4d2f6d25219c98196db63549e5a
Accessibility/Other,Mouseclick.wav,Mouseclick,mouseclick.wav,"23G83__iPhone18,2/System/Library/CoreServices/AssistiveTouch.app/mouseclick.wav","23G83__iPhone18,2/System/Library/CoreServices/AssistiveTouch.app",0,094413062a76611262dba2895197fd80
System Frameworks/Spring Board,Ringer Changed.aiff,Ringer Changed,RingerChanged.aif,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/RingerChanged.aif","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",1,fa80e8d984906c32c5ef705616c4f404
System Frameworks/Spring Board,SIM Toolkit Call Dropped.aiff,SIM Toolkit Call Dropped,SIMToolkitCallDropped.aiff,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/SIMToolkitCallDropped.aiff","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",0,f49aaf56d7f5bf1c9dd805e42cc1d971
System Frameworks/Spring Board,SIM Toolkit General Beep.aiff,SIM Toolkit General Beep,SIMToolkitGeneralBeep.aiff,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/SIMToolkitGeneralBeep.aiff","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",0,aa17cb47fb3298deeb12e0bf695b90ca
System Frameworks/Spring Board,SIM Toolkit Negative ACK.aiff,SIM Toolkit Negative ACK,SIMToolkitNegativeACK.aiff,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/SIMToolkitNegativeACK.aiff","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",0,1e37a7e4a9a03532fb8807e960adeb51
System Frameworks/Spring Board,SIM Toolkit Positive ACK.aiff,SIM Toolkit Positive ACK,SIMToolkitPositiveACK.aiff,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/SIMToolkitPositiveACK.aiff","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",0,020431cee5cad814651e26c03d09ea3f
System Frameworks/Spring Board,SIM Toolkit SMS.aiff,SIM Toolkit SMS,SIMToolkitSMS.aiff,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/SIMToolkitSMS.aiff","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",0,5db6ce28d45d6c11ce29f5b699846b62
System Frameworks/Spring Board,Lock.aiff,Lock,lock.aiff,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/lock.aiff","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",0,ced8d55ad6051e7be5f91325a9efaf2c
System Frameworks/Spring Board,Ussd.aiff,Ussd,ussd.aiff,"23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app/ussd.aiff","23G83__iPhone18,2/System/Library/CoreServices/SpringBoard.app",0,cab16ca970ef5e8b08256c9094be7f68
Accessibility/VoiceOver,Actions Available Mono.aiff,Actions Available Mono,ActionsAvailable-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/ActionsAvailable-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,6e8e1e14484177515f8a131ef3f055a8
Accessibility/VoiceOver,Actions Available.aiff,Actions Available,ActionsAvailable.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/ActionsAvailable.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,a6f1883ac89f28ce39f9bbfd27d7b0a6
Accessibility/VoiceOver,Alert Mono.aiff,Alert Mono,Alert-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Alert-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,ed74914de8cb8eff33fd5d7c99685f04
Accessibility/VoiceOver,Alert.aiff,Alert,Alert.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Alert.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,c011062aea91c31b3de974b88ad1dcce
Accessibility/VoiceOver,App Switch Border Mono.aiff,App Switch Border Mono,AppSwitchBorder-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/AppSwitchBorder-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",1,4b045451c3500244bae59ad319038a36
Accessibility/VoiceOver,App Switch Border.aiff,App Switch Border,AppSwitchBorder.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/AppSwitchBorder.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",1,4275491cbe143f45f5b9a04ffb10b33b
Accessibility/VoiceOver,BSI Calibration Mono.aiff,BSI Calibration Mono,BSICalibration-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSICalibration-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,de2ad9f5bb60fc6e69739762b20a6976
Accessibility/VoiceOver,BSI Calibration.aiff,BSI Calibration,BSICalibration.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSICalibration.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,ebbca58f877c771a0b268771809d2763
Accessibility/VoiceOver,BSI Carriage Return Mono.aiff,BSI Carriage Return Mono,BSICarriageReturn-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSICarriageReturn-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,4f9de3025235b865cca5a12b2c7985ff
Accessibility/VoiceOver,BSI Carriage Return.aiff,BSI Carriage Return,BSICarriageReturn.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSICarriageReturn.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,87fabad4d90e1b3783f290819b37db5d
Accessibility/VoiceOver,BSI Deletion Mono.aiff,BSI Deletion Mono,BSIDeletion-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIDeletion-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,6f273819d1c6fcbcec38ed73245be22d
Accessibility/VoiceOver,BSI Deletion.aiff,BSI Deletion,BSIDeletion.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIDeletion.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,cb3aed75407c5626356e3c4b18e1f29d
Accessibility/VoiceOver,BSI Disabled Mono.aiff,BSI Disabled Mono,BSIDisabled-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIDisabled-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,50ef0ff725953fcccd7894c84658d1fd
Accessibility/VoiceOver,BSI Disabled.aiff,BSI Disabled,BSIDisabled.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIDisabled.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,19fa07d1d509aa91009272a9becc8df6
Accessibility/VoiceOver,BSI Enabled Command Mono.aiff,BSI Enabled Command Mono,BSIEnabledCommand-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIEnabledCommand-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,67ef19bc8ebd3f71b818a04dec5e59c8
Accessibility/VoiceOver,BSI Enabled Command.aiff,BSI Enabled Command,BSIEnabledCommand.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIEnabledCommand.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,f6f0b4463916519029990a5de19e6e13
Accessibility/VoiceOver,BSI Enabled Typing Mono.aiff,BSI Enabled Typing Mono,BSIEnabledTyping-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIEnabledTyping-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,a48ef62e72cd882fff2c2b19136e0147
Accessibility/VoiceOver,BSI Enabled Typing.aiff,BSI Enabled Typing,BSIEnabledTyping.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSIEnabledTyping.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,2de60fbc485a8142a6857b58a9edc4e6
Accessibility/VoiceOver,BSI Space Mono.aiff,BSI Space Mono,BSISpace-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSISpace-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,9a810f534a1489413eeb929b246ffc80
Accessibility/VoiceOver,BSI Space.aiff,BSI Space,BSISpace.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSISpace.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,7a417c49f89ec0a7861c48b4387be858
Accessibility/VoiceOver,BSI Typing Mono.aiff,BSI Typing Mono,BSITyping-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSITyping-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,56d69470ce78390b3585db36d2476a8a
Accessibility/VoiceOver,BSI Typing.aiff,BSI Typing,BSITyping.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BSITyping.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,75f5d47ce4859bf2bb5c595600369c31
Accessibility/VoiceOver,Braille Chord Clock Tick Mono.aiff,Braille Chord Clock Tick Mono,BrailleChordClockTick-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleChordClockTick-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,153a09ff681f05cad5468febb726b40b
Accessibility/VoiceOver,Braille Chord Clock Tick.aiff,Braille Chord Clock Tick,BrailleChordClockTick.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleChordClockTick.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,f431a15603516fa48c83e9ba5bf26d7a
Accessibility/VoiceOver,Braille Chord Failed Mono.aiff,Braille Chord Failed Mono,BrailleChordFailed-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleChordFailed-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,c0c9980912ce2b921fd263728e2033a4
Accessibility/VoiceOver,Braille Chord Failed.aiff,Braille Chord Failed,BrailleChordFailed.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleChordFailed.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,607244b5a5d63475f0b6d643c947fe33
Accessibility/VoiceOver,Braille Chord Memorize Mono.aiff,Braille Chord Memorize Mono,BrailleChordMemorize-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleChordMemorize-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,ef77a779e7714a5beeaa37cd3fb404b3
Accessibility/VoiceOver,Braille Chord Memorize.aiff,Braille Chord Memorize,BrailleChordMemorize.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleChordMemorize.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,8d36ec0694c542e48fd3734d767265dd
Accessibility/VoiceOver,Braille Display Connected Mono.aiff,Braille Display Connected Mono,BrailleDisplayConnected-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleDisplayConnected-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,184cfd5de6fc7914c14512a4411f03f8
Accessibility/VoiceOver,Braille Display Connected.aiff,Braille Display Connected,BrailleDisplayConnected.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleDisplayConnected.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,c470c813dfee16b98cecec0b9402f82f
Accessibility/VoiceOver,Braille Display Disconnected Mono.aiff,Braille Display Disconnected Mono,BrailleDisplayDisconnected-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleDisplayDisconnected-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,c95f765320b85fb0403bd9bab566af0b
Accessibility/VoiceOver,Braille Display Disconnected.aiff,Braille Display Disconnected,BrailleDisplayDisconnected.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BrailleDisplayDisconnected.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,46403af76b2a00c65119e5220d3baa2d
Accessibility/VoiceOver,Bubble Appear Mono.aiff,Bubble Appear Mono,BubbleAppear-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BubbleAppear-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,24f0e54a96e818ba767786549b722d6b
Accessibility/VoiceOver,Bubble Appear.aiff,Bubble Appear,BubbleAppear.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BubbleAppear.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,6a9d9e844252bc0ee5fdb21338c452e8
Accessibility/VoiceOver,Bubble Disappear Mono.aiff,Bubble Disappear Mono,BubbleDisappear-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BubbleDisappear-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,6c9a3f9b6d713524f18a643ceda318aa
Accessibility/VoiceOver,Bubble Disappear.aiff,Bubble Disappear,BubbleDisappear.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/BubbleDisappear.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,3a86d9aad3363dda94d7389fe9fb0085
Accessibility/VoiceOver,Capitals Mono.aiff,Capitals Mono,Capitals-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Capitals-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,fd7a5f15d4a208d3326f93a98aca93b4
Accessibility/VoiceOver,Capitals.aiff,Capitals,Capitals.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Capitals.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,907a74228215b0e15be84f3ae7dc52d0
Accessibility/VoiceOver,Collaboration Occurred Mono.aiff,Collaboration Occurred Mono,CollaborationOccurred-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/CollaborationOccurred-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,599e2299042d9167962e9ac4297f0ff4
Accessibility/VoiceOver,Collaboration Occurred.aiff,Collaboration Occurred,CollaborationOccurred.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/CollaborationOccurred.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,9d0ca94f3cc9d0951910146392d8a95c
Accessibility/VoiceOver,Container Touch Mono.aiff,Container Touch Mono,ContainerTouch-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/ContainerTouch-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,153f7b280be18947270216fbb5d8e209
Accessibility/VoiceOver,Container Touch.aiff,Container Touch,ContainerTouch.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/ContainerTouch.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,ca5dcf4316733bd6b1b55c7acff16b95
Accessibility/VoiceOver,Deletion Feedback Mono.aiff,Deletion Feedback Mono,DeletionFeedback-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DeletionFeedback-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,f2975b1851ac346fa4207ce79704584b
Accessibility/VoiceOver,Deletion Feedback.aiff,Deletion Feedback,DeletionFeedback.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DeletionFeedback.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,d1dbd880a2fdda4589c4d1438012c0ab
Accessibility/VoiceOver,Did Recognize ML Content Mono.aiff,Did Recognize ML Content Mono,DidRecognizeMLContent-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DidRecognizeMLContent-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,1b912f1f5cb3ffda1922bcde8c8f973a
Accessibility/VoiceOver,Did Recognize ML Content.aiff,Did Recognize ML Content,DidRecognizeMLContent.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DidRecognizeMLContent.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,b31024b03d72f0d4d80f4a367d27a4af
Accessibility/VoiceOver,Did Switch App Mono.aiff,Did Switch App Mono,DidSwitchApp-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DidSwitchApp-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,ae2c47f86d459499a89071f893c64fe1
Accessibility/VoiceOver,Did Switch App.aiff,Did Switch App,DidSwitchApp.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DidSwitchApp.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,2f6d1777a6ec2f8c98a57b86a4f73018
Accessibility/VoiceOver,Drawer Closing Mono.aiff,Drawer Closing Mono,DrawerClosing-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DrawerClosing-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,9da2da85f65d70fcf751b2424f8cc991
Accessibility/VoiceOver,Drawer Closing.aiff,Drawer Closing,DrawerClosing.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DrawerClosing.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,49a55eb0e2a612925eb1797b26b798f6
Accessibility/VoiceOver,Drawer Opening Mono.aiff,Drawer Opening Mono,DrawerOpening-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DrawerOpening-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,f59ea9ff42d1cee5467ea9d0f8c135d0
Accessibility/VoiceOver,Drawer Opening.aiff,Drawer Opening,DrawerOpening.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/DrawerOpening.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,3e0aff511c43ca63831c1c1940060a73
Accessibility/VoiceOver,Drill Mono.aiff,Drill Mono,Drill-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Drill-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,c4e68cc9702f3a9b760fc9ee6c16d02b
Accessibility/VoiceOver,Drill.aiff,Drill,Drill.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Drill.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,435b6a1fd63aebbc4766386629940489
Accessibility/VoiceOver,Edge Mono.aiff,Edge Mono,Edge-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Edge-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,6104e27d0dee1bdfa625dc26af926322
Accessibility/VoiceOver,Edge.aiff,Edge,Edge.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/Edge.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,b0255eb23f104bdee16361139b68cd8c
Accessibility/VoiceOver,Element Border Mono.aiff,Element Border Mono,ElementBorder-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/ElementBorder-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,1e157358a452f47db8c584dbdbfbcb73
Accessibility/VoiceOver,Element Border.aiff,Element Border,ElementBorder.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/ElementBorder.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,c699372afa8574e4cf5c661afdb0b82a
Accessibility/VoiceOver,Element Border Screen Recognition Mono.aiff,Element Border Screen Recognition Mono,ElementBorderScreenRecognition-mono.aiff,"23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds/ElementBorderScreenRecognition-mono.aiff","23G83__iPhone18,2/System/Library/CoreServices/VoiceOverTouch.app/Sounds",0,81218e8826b6d1dc7d1730c5f7c158cb
